sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text
bd39af81a52b935dac2a4781c56bb2f501c8de29,PMC,A natural polymorphism in Zika virus NS2A protein responsible of virulence in mice,http://dx.doi.org/10.1038/s41598-019-56291-4,PMC6934710,31882898,CC BY,"Zika virus (ZIKV) infection is currently one of the major concerns in human public health due to its association with neurological disorders. Intensive effort has been implemented for the treatment of ZIKV, however there are not currently approved vaccines or antivirals available to combat ZIKV infection. In this sense, the identification of virulence factors associated with changes in ZIKV virulence could help to develop safe and effective countermeasures to treat ZIKV or to prevent future outbreaks. Here, we have compared the virulence of two related ZIKV strains from the recent outbreak in Brazil (2015), Rio Grande do Norte Natal (RGN) and Paraiba. In spite of both viruses being identified in the same period of time and region, significant differences in virulence and replication were observed using a validated mouse model of ZIKV infection. While ZIKV-RGN has a 50% mouse lethal dose (MLD(50)) of ~10(5) focus forming units (FFUs), ZIKV-Paraiba infection resulted in 100% of lethality with less than 10 FF...",2019 Dec 27,"['Ávila-Pérez, Gines', 'Nogales, Aitor', 'Park, Jun-Gyu', 'Márquez-Jurado, Silvia', 'Iborra, Francisco J.', 'Almazan, Fernando', 'Martínez-Sobrido, Luis']",Sci Rep,,,FALSE
60c8d039946e8658aaa9d51d6f95601595262756,PMC,A new prokaryotic expression vector for the expression of antimicrobial peptide abaecin using SUMO fusion tag,http://dx.doi.org/10.1186/s12896-019-0506-x,PMC6377777,30770741,CC BY,"BACKGROUND: Despite the growing demand for antimicrobial peptides (AMPs) for clinical use as an alternative approach against antibiotic-resistant bacteria, the manufacture of AMPs relies on expensive, small-scale chemical methods. The small ubiquitin-related modifier (SUMO) tag is industrially practical for increasing the yield of recombinant proteins by increasing solubility and preventing degradation in expression systems. RESULTS: A new vector system, pKSEC1, was designed to produce AMPs, which can work in prokaryotic systems such as Escherichia coli and plant chloroplasts. 6xHis was tagged to SUMO for purification of SUMO-fused AMPs. Abaecin, a 34-aa-long antimicrobial peptide from honeybees, was expressed in a fusion form to 6xHis-SUMO in a new vector system to evaluate the prokaryotic expression platform of the antimicrobial peptides. The fusion sequences were codon-optimized in three different combinations and expressed in E. coli. The combination of the native SUMO sequence with codon-optimized aba...",2019 Feb 15,"['Kim, Da Sol', 'Kim, Seon Woong', 'Song, Jae Min', 'Kim, Soon Young', 'Kwon, Kwang-Chul']",BMC Biotechnol,,,FALSE
d7a55353f72476f71bb7437da54ee876acb7e0e2,PMC,A new prokaryotic expression vector for the expression of antimicrobial peptide abaecin using SUMO fusion tag,http://dx.doi.org/10.1186/s12896-019-0506-x,PMC6377777,30770741,CC BY,"BACKGROUND: Despite the growing demand for antimicrobial peptides (AMPs) for clinical use as an alternative approach against antibiotic-resistant bacteria, the manufacture of AMPs relies on expensive, small-scale chemical methods. The small ubiquitin-related modifier (SUMO) tag is industrially practical for increasing the yield of recombinant proteins by increasing solubility and preventing degradation in expression systems. RESULTS: A new vector system, pKSEC1, was designed to produce AMPs, which can work in prokaryotic systems such as Escherichia coli and plant chloroplasts. 6xHis was tagged to SUMO for purification of SUMO-fused AMPs. Abaecin, a 34-aa-long antimicrobial peptide from honeybees, was expressed in a fusion form to 6xHis-SUMO in a new vector system to evaluate the prokaryotic expression platform of the antimicrobial peptides. The fusion sequences were codon-optimized in three different combinations and expressed in E. coli. The combination of the native SUMO sequence with codon-optimized aba...",2019 Feb 15,"['Kim, Da Sol', 'Kim, Seon Woong', 'Song, Jae Min', 'Kim, Soon Young', 'Kwon, Kwang-Chul']",BMC Biotechnol,,,TRUE
9fb0b05599ed5c64ffbec62cf896434ed1c56349,PMC,A new prokaryotic expression vector for the expression of antimicrobial peptide abaecin using SUMO fusion tag,http://dx.doi.org/10.1186/s12896-019-0506-x,PMC6377777,30770741,CC BY,"BACKGROUND: Despite the growing demand for antimicrobial peptides (AMPs) for clinical use as an alternative approach against antibiotic-resistant bacteria, the manufacture of AMPs relies on expensive, small-scale chemical methods. The small ubiquitin-related modifier (SUMO) tag is industrially practical for increasing the yield of recombinant proteins by increasing solubility and preventing degradation in expression systems. RESULTS: A new vector system, pKSEC1, was designed to produce AMPs, which can work in prokaryotic systems such as Escherichia coli and plant chloroplasts. 6xHis was tagged to SUMO for purification of SUMO-fused AMPs. Abaecin, a 34-aa-long antimicrobial peptide from honeybees, was expressed in a fusion form to 6xHis-SUMO in a new vector system to evaluate the prokaryotic expression platform of the antimicrobial peptides. The fusion sequences were codon-optimized in three different combinations and expressed in E. coli. The combination of the native SUMO sequence with codon-optimized aba...",2019 Feb 15,"['Kim, Da Sol', 'Kim, Seon Woong', 'Song, Jae Min', 'Kim, Soon Young', 'Kwon, Kwang-Chul']",BMC Biotechnol,,,TRUE
deaac80fa1b6ee6b493932b297496c8751c9ef1b,PMC,A novel European H5N8 influenza A virus has increased virulence in ducks but low zoonotic potential,http://dx.doi.org/10.1038/s41426-018-0130-1,PMC6053424,30026505,CC BY,"We investigated in a unique setup of animal models and a human lung explant culture biological properties, including zoonotic potential, of a representative 2016 highly pathogenic avian influenza virus (HPAIV) H5N8, clade 2.3.4.4 group B (H5N8B), that spread rapidly in a huge and ongoing outbreak series in Europe and caused high mortality in waterfowl and domestic birds. HPAIV H5N8B showed increased virulence with rapid onset of severe disease and mortality in Pekin ducks due to pronounced neuro- and hepatotropism. Cross-species infection was evaluated in mice, ferrets, and in a human lung explant culture model. While the H5N8B isolate was highly virulent for Balb/c mice, virulence and transmissibility were grossly reduced in ferrets, which was mirrored by marginal replication in human lung cultures infected ex vivo. Our data indicate that the 2016 HPAIV H5N8B is avian-adapted with augmented virulence for waterfowl, but has low zoonotic potential. The here tested combination of animal studies with the inoc...",2018 Jul 19,"['Grund, Christian', 'Hoffmann, Donata', 'Ulrich, Reiner', 'Naguib, Mahmoud', 'Schinköthe, Jan', 'Hoffmann, Bernd', 'Harder, Timm', 'Saenger, Sandra', 'Zscheppang, Katja', 'Tönnies, Mario', 'Hippenstiel, Stefan', 'Hocke, Andreas', 'Wolff, Thorsten', 'Beer, Martin']",Emerg Microbes Infect,,,TRUE
c3d210df12dab3dfa4d9a51c0d0a722a667aa262,PMC,A novel European H5N8 influenza A virus has increased virulence in ducks but low zoonotic potential,http://dx.doi.org/10.1038/s41426-018-0130-1,PMC6053424,30026505,CC BY,"We investigated in a unique setup of animal models and a human lung explant culture biological properties, including zoonotic potential, of a representative 2016 highly pathogenic avian influenza virus (HPAIV) H5N8, clade 2.3.4.4 group B (H5N8B), that spread rapidly in a huge and ongoing outbreak series in Europe and caused high mortality in waterfowl and domestic birds. HPAIV H5N8B showed increased virulence with rapid onset of severe disease and mortality in Pekin ducks due to pronounced neuro- and hepatotropism. Cross-species infection was evaluated in mice, ferrets, and in a human lung explant culture model. While the H5N8B isolate was highly virulent for Balb/c mice, virulence and transmissibility were grossly reduced in ferrets, which was mirrored by marginal replication in human lung cultures infected ex vivo. Our data indicate that the 2016 HPAIV H5N8B is avian-adapted with augmented virulence for waterfowl, but has low zoonotic potential. The here tested combination of animal studies with the inoc...",2018 Jul 19,"['Grund, Christian', 'Hoffmann, Donata', 'Ulrich, Reiner', 'Naguib, Mahmoud', 'Schinköthe, Jan', 'Hoffmann, Bernd', 'Harder, Timm', 'Saenger, Sandra', 'Zscheppang, Katja', 'Tönnies, Mario', 'Hippenstiel, Stefan', 'Hocke, Andreas', 'Wolff, Thorsten', 'Beer, Martin']",Emerg Microbes Infect,,,TRUE
52566dccb4bd8044edc87b1a0aa268320a6ea3d4,PMC,A novel endonuclease IV post-PCR genotyping system,http://dx.doi.org/10.1093/nar/gkl679,PMC1636472,17012270,CC BY-NC,"Here we describe a novel endonuclease IV (Endo IV) based assay utilizing a substrate that mimics the abasic lesions that normally occur in double-stranded DNA. The three component substrate is characterized by single-stranded DNA target, an oligonucleotide probe, separated from a helper oligonucleotide by a one base gap. The oligonucleotide probe contains a non-fluorescent quencher at the 5′ end and fluorophore attached to the 3′ end through a special rigid linker. Fluorescence of the oligonucleotide probe is efficiently quenched by the interaction of terminal dye and quencher when not hybridized. Upon hybridization of the oligonucleotide probe and helper probe to their complementary target, the phosphodiester linkage between the rigid linker and the 3′ end of the probe is efficiently cleaved, generating a fluorescent signal. In this study, the use of the Endo IV assay as a post-PCR amplification detection system is demonstrated. High sensitivity and specificity are illustrated using single nucleotide poly...",2006 Nov 29,"['Kutyavin, Igor V.', 'Milesi, Dave', 'Belousov, Yevgeniy', 'Podyminogin, Mikhail', 'Vorobiev, Alexei', 'Gorn, Vladimir', 'Lukhtanov, Eugeny A.', 'Vermeulen, Nicolaas M. J.', 'Mahoney, Walt']",Nucleic Acids Res,,,TRUE
8b39433dd865c0f71c7b2f333e1f506b73d722f1,PMC,A novel endonuclease IV post-PCR genotyping system,http://dx.doi.org/10.1093/nar/gkl679,PMC1636472,17012270,CC BY-NC,"Here we describe a novel endonuclease IV (Endo IV) based assay utilizing a substrate that mimics the abasic lesions that normally occur in double-stranded DNA. The three component substrate is characterized by single-stranded DNA target, an oligonucleotide probe, separated from a helper oligonucleotide by a one base gap. The oligonucleotide probe contains a non-fluorescent quencher at the 5′ end and fluorophore attached to the 3′ end through a special rigid linker. Fluorescence of the oligonucleotide probe is efficiently quenched by the interaction of terminal dye and quencher when not hybridized. Upon hybridization of the oligonucleotide probe and helper probe to their complementary target, the phosphodiester linkage between the rigid linker and the 3′ end of the probe is efficiently cleaved, generating a fluorescent signal. In this study, the use of the Endo IV assay as a post-PCR amplification detection system is demonstrated. High sensitivity and specificity are illustrated using single nucleotide poly...",2006 Nov 29,"['Kutyavin, Igor V.', 'Milesi, Dave', 'Belousov, Yevgeniy', 'Podyminogin, Mikhail', 'Vorobiev, Alexei', 'Gorn, Vladimir', 'Lukhtanov, Eugeny A.', 'Vermeulen, Nicolaas M. J.', 'Mahoney, Walt']",Nucleic Acids Res,,,TRUE
e981fac56a2168159157612f40eb0f5fa17a6660,PMC,A novel fast vector method for genetic sequence comparison,http://dx.doi.org/10.1038/s41598-017-12493-2,PMC5610321,28939913,CC BY,"With sharp increasing in biological sequences, the traditional sequence alignment methods become unsuitable and infeasible. It motivates a surge of fast alignment-free techniques for sequence analysis. Among these methods, many sorts of feature vector methods are established and applied to reconstruction of species phylogeny. The vectors basically consist of some typical numerical features for certain biological problems. The features may come from the primary sequences, secondary or three dimensional structures of macromolecules. In this study, we propose a novel numerical vector based on only primary sequences of organism to build their phylogeny. Three chemical and physical properties of primary sequences: purine, pyrimidine and keto are also incorporated to the vector. Using each property, we convert the nucleotide sequence into a new sequence consisting of only two kinds of letters. Therefore, three sequences are constructed according to the three properties. For each letter of each sequence we calcul...",2017 Sep 22,"['Li, Yongkun', 'He, Lily', 'Lucy He, Rong', 'Yau, Stephen S.-T.']",Sci Rep,,,TRUE
67773f5f18353fa2783c550d6c7fc52a2e10d0bc,PMC,A novel fast vector method for genetic sequence comparison,http://dx.doi.org/10.1038/s41598-017-12493-2,PMC5610321,28939913,CC BY,"With sharp increasing in biological sequences, the traditional sequence alignment methods become unsuitable and infeasible. It motivates a surge of fast alignment-free techniques for sequence analysis. Among these methods, many sorts of feature vector methods are established and applied to reconstruction of species phylogeny. The vectors basically consist of some typical numerical features for certain biological problems. The features may come from the primary sequences, secondary or three dimensional structures of macromolecules. In this study, we propose a novel numerical vector based on only primary sequences of organism to build their phylogeny. Three chemical and physical properties of primary sequences: purine, pyrimidine and keto are also incorporated to the vector. Using each property, we convert the nucleotide sequence into a new sequence consisting of only two kinds of letters. Therefore, three sequences are constructed according to the three properties. For each letter of each sequence we calcul...",2017 Sep 22,"['Li, Yongkun', 'He, Lily', 'Lucy He, Rong', 'Yau, Stephen S.-T.']",Sci Rep,,,TRUE
bbb61993136523b181f4d5c2b8b8649d3cd9c15f,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
79db746ee5d488c161f0b9f8bb067ecf083041b6,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
5d67deff445ec26a1e0f225d8cccaeac29e8e0cd,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
a75d14bcd71fb73447c250ea3217cb1a52e7973c,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
559f1c4821058e29a2bc686dbd3be57ed5cf051e,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
0b25b6ac37a8372b302beaf07e4a762ac1280c92,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
e1cd4fbf10d3e3bcdafa5e925a3c9fc5ae65fe3a,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
800562497270a57d8318caef6ca1b2635f8bcf7c,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
9a1e60406dc90e68ea00c7b63fcab4efb3377833,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
c8f255c7dc52b6b1fe70e16f28080de37702a94c,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
f6dfe154603d36715fca0b0800a327c20602bb7d,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
8a973597ea07d63537723d0324a68fe3759b90ff,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,TRUE
a7fa0fb652d9df8708a8fb3871c570a4b7c49fc2,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
ab37817f815bf7955c665365194290c31562b30e,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
a7fa0fb652d9df8708a8fb3871c570a4b7c49fc2,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
a16177a121c8cd6dc0401fa9f55bef176014f889,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
d692ce535ad2b2e604b55410dc3c99f4c4e5c25d,PMC,A novel framework for inferring parameters of transmission from viral sequence data,http://dx.doi.org/10.1371/journal.pgen.1007718,PMC6203404,30325921,CC BY,"Transmission between hosts is a critical part of the viral lifecycle. Recent studies of viral transmission have used genome sequence data to evaluate the number of particles transmitted between hosts, and the role of selection as it operates during the transmission process. However, the interpretation of sequence data describing transmission events is a challenging task. We here present a novel and comprehensive framework for using short-read sequence data to understand viral transmission events, designed for influenza virus, but adaptable to other viral species. Our approach solves multiple shortcomings of previous methods for this purpose; for example, we consider transmission as an event involving whole viruses, rather than sets of independent alleles. We demonstrate how selection during transmission and noisy sequence data may each affect naive inferences of the population bottleneck, accounting for these in our framework so as to achieve a correct inference. We identify circumstances in which selectio...",2018 Oct 16,"['Lumby, Casper K.', 'Nene, Nuno R.', 'Illingworth, Christopher J. R.']",PLoS Genet,,,FALSE
